transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
341,06/08/2023,10:44:24,4,3,Eindhoven,3.5,Coffee,Milk coffee
342,06/10/2023,09:39:49,2,3,Eindhoven,4.25,Coffee,Syrup coffee
343,06/09/2023,09:04:29,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
344,06/09/2023,13:18:20,2,2,Utrecht,4.25,Coffee,Syrup coffee
345,06/07/2023,07:22:16,1,2,Utrecht,3.75,Bakery,Sandwich
346,06/11/2023,08:47:22,2,2,Utrecht,3.25,Tea,Chai tea
347,06/06/2023,11:15:32,3,2,Utrecht,4.5,Chocolate,Hot chocolate
348,06/10/2023,10:35:52,5,2,Utrecht,4.25,Coffee,Syrup coffee
349,06/10/2023,06:50:48,6,2,Utrecht,6.3,Coffee,Organic blended coffee
350,06/10/2023,17:31:47,2,2,Utrecht,4.5,Chocolate,Hot chocolate
351,06/10/2023,12:06:55,2,2,Utrecht,3.0,Bakery,Scone
352,06/10/2023,17:40:39,1,2,Utrecht,2.0,Coffee,Black coffee
353,06/09/2023,13:02:15,1,2,Utrecht,3.25,Tea,Chai tea
354,06/10/2023,09:00:09,2,2,Utrecht,4.5,Chocolate,Hot chocolate
355,06/08/2023,09:31:53,4,3,Eindhoven,3.25,Tea,Chai tea
356,06/11/2023,11:39:22,4,2,Utrecht,4.5,Chocolate,Hot chocolate
357,06/09/2023,07:04:39,1,2,Utrecht,2.0,Coffee,Black coffee
358,06/10/2023,16:14:48,2,3,Eindhoven,3.5,Coffee,Milk coffee
359,06/09/2023,10:39:40,2,1,Alkmaar,3.5,Coffee,Milk coffee
360,06/11/2023,08:48:42,4,3,Eindhoven,3.5,Tea,Herbal tea
361,06/05/2023,08:59:00,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
362,06/09/2023,13:27:06,1,3,Eindhoven,3.25,Tea,Chai tea
363,06/10/2023,08:15:45,2,2,Utrecht,4.5,Chocolate,Hot chocolate
364,06/07/2023,13:44:57,3,1,Alkmaar,3.0,Bakery,Scone
365,06/11/2023,11:51:35,1,2,Utrecht,3.5,Bakery,Pie
366,06/07/2023,08:24:39,2,3,Eindhoven,3.75,Bakery,Sandwich
367,06/09/2023,13:36:07,4,1,Alkmaar,3.5,Bakery,Pie
368,06/08/2023,09:28:14,1,1,Alkmaar,4.25,Coffee,Syrup coffee
369,06/09/2023,10:29:48,2,3,Eindhoven,3.15,Tea,Green tea
370,06/11/2023,18:08:03,2,3,Eindhoven,3.15,Tea,Green tea
371,06/06/2023,11:08:47,1,1,Alkmaar,3.0,Bakery,Scone
372,06/08/2023,08:39:16,4,1,Alkmaar,3.5,Bakery,Pie
373,06/11/2023,10:26:35,2,3,Eindhoven,3.25,Tea,Chai tea
374,06/05/2023,08:38:37,3,,Utrecht,4.5,Chocolate,Hot chocolate
375,06/10/2023,11:42:40,3,1,Alkmaar,3.15,Tea,Green tea
376,06/05/2023,11:43:08,1,1,Alkmaar,4.25,Coffee,Syrup coffee
377,06/07/2023,11:16:32,,2,Utrecht,4.25,Coffee,Syrup coffee
378,06/10/2023,15:14:20,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
379,06/09/2023,09:50:52,1,2,Utrecht,2.0,Coffee,Black coffee
380,06/11/2023,19:36:20,4,3,Eindhoven,4.25,Coffee,Syrup coffee
381,06/09/2023,10:03:45,4,1,Alkmaar,3.5,Tea,Herbal tea
382,06/11/2023,10:16:14,1,2,Utrecht,6.3,Coffee,Organic blended coffee
383,06/11/2023,07:16:23,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
384,06/10/2023,08:43:16,2,2,Utrecht,3.5,Coffee,Milk coffee
385,06/10/2023,16:30:33,2,2,Utrecht,4.5,Chocolate,Hot chocolate
386,06/10/2023,13:14:13,2,1,Alkmaar,3.5,Tea,Herbal tea
387,06/09/2023,07:38:21,2,3,Eindhoven,4.25,Coffee,Syrup coffee
388,06/07/2023,13:09:36,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
389,06/07/2023,17:07:41,1,2,Utrecht,3.5,Tea,Herbal tea
390,06/06/2023,16:36:50,2,2,Utrecht,6.3,Coffee,Organic blended coffee
391,06/10/2023,11:33:58,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
392,06/11/2023,18:05:24,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
393,06/09/2023,11:34:37,2,1,Alkmaar,3.75,Bakery,Sandwich
394,06/08/2023,18:40:44,1,3,Eindhoven,4.25,Coffee,Syrup coffee
395,06/07/2023,07:53:18,3,2,Utrecht,3.75,Bakery,Sandwich
396,06/08/2023,13:53:47,4,1,Alkmaar,3.25,Tea,Chai tea
397,06/06/2023,12:28:02,6,2,Utrecht,3.75,Bakery,Sandwich
398,06/06/2023,15:26:52,2,2,Utrecht,3.5,Bakery,Pie
399,06/09/2023,07:28:21,2,2,Utrecht,6.3,Coffee,Organic blended coffee
400,06/09/2023,10:36:15,2,2,Utrecht,4.5,Chocolate,Hot chocolate
401,06/05/2023,07:16:44,2,2,Utrecht,3.25,Tea,Chai tea
402,06/05/2023,08:36:05,2,2,Utrecht,3.0,Bakery,Scone
403,06/08/2023,18:05:23,2,3,Eindhoven,3.25,Tea,Chai tea
404,06/10/2023,13:45:57,3,2,Utrecht,3.0,Bakery,Scone
405,06/11/2023,08:37:18,5,2,Utrecht,3.0,Bakery,Scone
406,06/06/2023,17:36:40,2,2,Utrecht,3.75,Bakery,Sandwich
407,06/10/2023,17:29:24,1,2,Utrecht,3.0,Bakery,Scone
408,06/11/2023,17:34:58,1,2,Utrecht,4.5,Chocolate,Hot chocolate
409,06/07/2023,12:01:19,2,1,Alkmaar,3.75,Bakery,Sandwich
410,06/07/2023,17:34:56,1,2,Utrecht,3.0,Bakery,Scone
411,06/09/2023,11:04:43,2,2,Utrecht,2.0,Coffee,Black coffee
412,06/10/2023,13:34:42,2,2,Utrecht,3.0,Tea,Black tea
413,06/07/2023,13:40:10,1,1,Alkmaar,3.5,Bakery,Pie
414,06/05/2023,13:15:24,4,1,Alkmaar,3.5,Tea,Herbal tea
415,06/08/2023,08:39:56,1,2,Utrecht,3.75,Bakery,Sandwich
416,06/11/2023,19:54:46,1,2,Utrecht,3.0,Tea,Black tea
417,06/08/2023,08:27:57,4,2,Utrecht,3.75,Bakery,Sandwich
418,06/11/2023,11:44:41,6,2,Utrecht,3.25,Tea,Chai tea
419,06/08/2023,07:22:37,4,3,Eindhoven,3.5,Coffee,Milk coffee
420,06/10/2023,17:12:11,2,2,Utrecht,3.25,Tea,Chai tea
421,06/10/2023,11:19:09,2,2,Utrecht,4.5,Chocolate,Hot chocolate
422,06/06/2023,13:03:59,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
423,06/08/2023,19:19:05,2,1,Alkmaar,3.0,Bakery,Scone
424,06/11/2023,10:45:04,1,2,Utrecht,4.5,Chocolate,Hot chocolate
425,06/11/2023,16:14:35,2,2,Utrecht,3.5,Bakery,Pie
426,06/09/2023,16:21:09,2,2,Utrecht,3.5,Coffee,Milk coffee
427,06/09/2023,17:10:25,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
428,06/05/2023,08:15:42,2,2,Utrecht,4.5,Chocolate,Hot chocolate
429,06/08/2023,18:38:52,1,3,Eindhoven,3.75,Bakery,Sandwich
430,06/09/2023,06:01:38,2,3,Eindhoven,3.25,Tea,Chai tea
431,06/10/2023,10:15:24,1,3,Eindhoven,3.0,Bakery,Scone
432,06/06/2023,12:45:34,1,1,Alkmaar,3.5,Coffee,Milk coffee
433,06/11/2023,10:49:11,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
434,06/10/2023,10:27:03,2,2,Utrecht,3.15,Tea,Green tea
435,06/11/2023,09:17:57,2,3,Eindhoven,3.0,Tea,Black tea
436,06/07/2023,09:10:31,1,3,Eindhoven,3.0,Bakery,Scone
437,06/06/2023,07:17:00,2,3,Eindhoven,4.25,Coffee,Syrup coffee
438,06/09/2023,17:57:11,1,1,Alkmaar,3.25,Tea,Chai tea
439,06/07/2023,07:47:42,2,2,Utrecht,3.75,Bakery,Sandwich
440,06/06/2023,17:42:08,1,2,Utrecht,4.5,Chocolate,Hot chocolate
441,06/10/2023,06:30:41,2,2,Utrecht,3.75,Bakery,Sandwich
442,06/08/2023,18:46:23,2,3,Eindhoven,3.0,Tea,Black tea
443,06/09/2023,18:17:39,2,1,Alkmaar,2.0,Coffee,Black coffee
444,06/11/2023,08:26:15,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
445,06/08/2023,07:48:42,2,1,Alkmaar,3.75,Bakery,Sandwich
446,06/09/2023,09:08:43,4,3,Eindhoven,6.3,Coffee,Organic blended coffee
447,06/09/2023,12:31:50,1,2,Utrecht,2.0,Coffee,Black coffee
448,06/08/2023,14:04:12,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
449,06/08/2023,07:53:50,1,2,Utrecht,4.25,Coffee,Syrup coffee
450,06/08/2023,09:23:11,5,2,Utrecht,3.5,Bakery,Pie
451,06/08/2023,11:33:45,4,2,Utrecht,3.15,Tea,Green tea
452,06/09/2023,10:28:16,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
453,06/10/2023,07:28:21,6,2,Utrecht,3.15,Tea,Green tea
454,06/08/2023,11:56:37,1,2,Utrecht,2.0,Coffee,Black coffee
455,06/09/2023,09:38:49,1,1,Alkmaar,3.5,Bakery,Pie
456,06/08/2023,19:27:52,4,2,Utrecht,3.0,Bakery,Scone
457,06/09/2023,10:01:33,2,1,Alkmaar,3.0,Bakery,Scone
458,06/06/2023,08:18:46,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
459,06/10/2023,09:32:10,2,2,Utrecht,3.75,Bakery,Sandwich
460,06/11/2023,14:55:11,1,1,Alkmaar,3.0,Bakery,Scone
461,06/10/2023,11:44:04,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
462,06/08/2023,13:46:36,2,3,Eindhoven,3.15,Tea,Green tea
463,06/11/2023,08:32:50,1,1,Alkmaar,3.75,Bakery,Sandwich
464,06/08/2023,11:21:45,1,2,Utrecht,3.0,Bakery,Scone
465,06/07/2023,08:24:45,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
466,06/10/2023,16:49:30,1,2,Utrecht,3.75,Bakery,Sandwich
467,06/06/2023,19:50:32,1,3,Eindhoven,3.25,Tea,Chai tea
468,06/11/2023,11:12:17,2,1,Alkmaar,3.5,Tea,Herbal tea
469,06/10/2023,08:40:42,1,,Eindhoven,3.25,Tea,Chai tea
470,06/10/2023,15:21:46,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
471,06/09/2023,16:22:20,4,3,Eindhoven,4.5,Chocolate,Hot chocolate
472,06/09/2023,15:25:27,6,2,Utrecht,3.5,Tea,Herbal tea
473,06/06/2023,12:59:26,1,3,Eindhoven,3.0,Bakery,Scone
474,06/10/2023,10:46:48,2,3,Eindhoven,3.15,Tea,Green tea
475,06/08/2023,12:29:54,2,1,Alkmaar,3.75,Bakery,Sandwich
476,06/09/2023,09:28:53,6,1,Alkmaar,3.0,Tea,Black tea
477,06/05/2023,11:29:35,5,1,Alkmaar,4.5,Chocolate,Hot chocolate
478,06/10/2023,18:44:31,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
479,06/10/2023,17:34:20,2,2,Utrecht,3.25,Tea,Chai tea
480,06/10/2023,17:25:21,1,1,Alkmaar,3.0,Tea,Black tea
481,06/09/2023,08:52:07,2,2,Utrecht,4.25,Coffee,Syrup coffee
482,06/07/2023,11:01:17,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
483,06/05/2023,10:11:56,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
484,06/08/2023,12:43:02,,1,Alkmaar,4.5,Chocolate,Hot chocolate
485,06/07/2023,15:36:43,2,3,Eindhoven,3.5,Bakery,Pie
486,06/06/2023,08:46:35,1,3,Eindhoven,3.75,Bakery,Sandwich
487,06/07/2023,15:58:58,2,2,Utrecht,3.0,Bakery,Scone
488,06/10/2023,11:47:39,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
489,06/08/2023,16:20:10,1,3,Eindhoven,3.5,Tea,Herbal tea
490,06/09/2023,08:40:19,2,3,Eindhoven,3.5,Tea,Herbal tea
491,06/05/2023,14:02:09,1,1,Alkmaar,3.15,Tea,Green tea
492,06/09/2023,11:28:54,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
493,06/11/2023,09:21:04,4,1,Alkmaar,3.5,Bakery,Pie
494,06/07/2023,17:08:57,5,1,Alkmaar,3.5,Bakery,Pie
495,06/11/2023,09:33:04,1,3,Eindhoven,4.25,Coffee,Syrup coffee
496,06/08/2023,19:22:28,2,1,Alkmaar,3.5,Bakery,Pie
497,06/08/2023,19:04:28,6,1,Alkmaar,3.0,Bakery,Scone
498,06/06/2023,08:32:30,2,1,Alkmaar,3.0,Tea,Black tea
499,06/08/2023,11:48:27,,2,Utrecht,4.5,Chocolate,Hot chocolate
500,06/11/2023,14:48:58,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
501,06/07/2023,08:57:49,2,3,Eindhoven,3.25,Tea,Chai tea
502,06/08/2023,08:07:31,1,1,Alkmaar,3.0,Tea,Black tea
503,06/05/2023,09:01:31,1,2,Utrecht,3.5,Bakery,Pie
504,06/11/2023,09:56:16,6,3,Eindhoven,2.0,Coffee,Black coffee
505,06/07/2023,16:57:32,1,2,Utrecht,3.0,Bakery,Scone
506,06/10/2023,13:16:47,2,3,Eindhoven,2.0,Coffee,Black coffee
507,06/11/2023,09:07:14,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
508,06/06/2023,16:22:57,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
509,06/10/2023,17:05:27,3,2,Utrecht,3.0,Bakery,Scone
510,06/08/2023,19:04:45,3,1,Alkmaar,3.5,Bakery,Pie
511,06/09/2023,08:54:06,2,2,Utrecht,4.5,Chocolate,Hot chocolate
512,06/05/2023,18:40:34,4,2,Utrecht,6.3,Coffee,Organic blended coffee
513,06/05/2023,12:22:36,2,2,Utrecht,3.25,Tea,Chai tea
514,06/09/2023,14:11:31,4,3,Eindhoven,3.0,Bakery,Scone
515,06/08/2023,16:20:12,1,2,Utrecht,3.75,Bakery,Sandwich
516,06/10/2023,08:28:47,4,1,Alkmaar,3.15,Tea,Green tea
517,06/06/2023,11:40:53,2,2,Utrecht,3.5,Bakery,Pie
518,06/09/2023,09:17:39,4,2,Utrecht,3.5,Bakery,Pie
519,06/10/2023,08:56:33,5,3,Eindhoven,3.0,Bakery,Scone
520,06/11/2023,18:10:00,3,2,Utrecht,3.75,Bakery,Sandwich
521,06/06/2023,13:43:55,1,1,Alkmaar,3.5,Coffee,Milk coffee
522,06/10/2023,10:13:14,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
523,06/10/2023,19:03:17,2,2,Utrecht,3.0,Bakery,Scone
524,06/10/2023,06:34:40,2,1,Alkmaar,4.25,Coffee,Syrup coffee
525,06/06/2023,17:26:37,1,2,Utrecht,4.5,Chocolate,Hot chocolate
526,06/07/2023,14:19:19,2,1,Alkmaar,3.15,Tea,Green tea
527,06/10/2023,10:21:14,1,2,Utrecht,4.5,Chocolate,Hot chocolate
528,06/06/2023,17:35:30,2,2,Utrecht,4.25,Coffee,Syrup coffee
529,06/11/2023,16:00:22,1,2,Utrecht,3.0,Tea,Black tea
530,06/10/2023,06:13:27,4,2,Utrecht,6.3,Coffee,Organic blended coffee
531,06/07/2023,17:36:02,1,2,Utrecht,3.5,Tea,Herbal tea
532,06/10/2023,17:17:00,3,2,Utrecht,4.25,Coffee,Syrup coffee
533,06/06/2023,17:13:54,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
534,06/09/2023,16:32:05,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
535,06/10/2023,12:26:28,4,2,Utrecht,4.5,Chocolate,Hot chocolate
536,06/06/2023,10:34:26,3,2,Utrecht,4.5,Chocolate,Hot chocolate
537,06/10/2023,14:52:41,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
538,06/05/2023,07:29:21,2,3,Eindhoven,2.0,Coffee,Black coffee
539,06/05/2023,18:34:08,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
540,06/10/2023,06:59:11,2,2,Utrecht,4.5,Chocolate,Hot chocolate
541,06/08/2023,08:05:52,2,2,Utrecht,3.5,Tea,Herbal tea
542,06/05/2023,14:49:14,1,3,Eindhoven,3.15,Tea,Green tea
543,06/10/2023,17:41:25,,2,Utrecht,6.3,Coffee,Organic blended coffee
544,06/08/2023,18:53:30,2,2,Utrecht,2.0,Coffee,Black coffee
545,06/10/2023,08:11:49,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
546,06/10/2023,17:23:22,1,2,Utrecht,3.25,Tea,Chai tea
547,06/06/2023,10:28:03,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
548,06/10/2023,16:35:35,1,2,Utrecht,2.0,Coffee,Black coffee
549,06/05/2023,13:18:45,2,1,Alkmaar,3.5,Coffee,Milk coffee
550,06/11/2023,14:46:12,2,3,Eindhoven,3.0,Bakery,Scone
551,06/10/2023,17:19:15,1,2,Utrecht,4.5,Chocolate,Hot chocolate
552,06/11/2023,09:34:18,2,1,Alkmaar,3.15,Tea,Green tea
553,06/05/2023,17:32:46,6,2,Utrecht,3.0,Bakery,Scone
554,06/11/2023,10:09:41,3,2,Utrecht,3.25,Tea,Chai tea
555,06/06/2023,14:47:33,1,2,Utrecht,3.0,Tea,Black tea
556,06/08/2023,08:04:22,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
557,06/07/2023,08:55:55,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
558,06/06/2023,08:11:19,2,2,Utrecht,4.5,Chocolate,Hot chocolate
559,06/06/2023,15:31:12,2,3,Eindhoven,4.25,Coffee,Syrup coffee
560,06/06/2023,15:26:57,1,2,Utrecht,3.5,Coffee,Milk coffee
561,06/08/2023,11:39:53,1,3,Eindhoven,3.0,Bakery,Scone
562,06/11/2023,08:25:51,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
563,06/07/2023,16:25:48,2,2,Utrecht,3.5,Bakery,Pie
564,06/10/2023,17:23:32,2,2,Utrecht,3.15,Tea,Green tea
565,06/09/2023,09:59:13,2,1,Alkmaar,2.0,Coffee,Black coffee
566,06/07/2023,17:07:33,3,2,Utrecht,3.25,Tea,Chai tea
567,06/10/2023,08:50:11,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
568,06/05/2023,13:56:08,2,2,Utrecht,3.0,Tea,Black tea
569,06/10/2023,07:29:46,1,2,Utrecht,3.15,Tea,Green tea
570,06/11/2023,12:46:45,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
571,06/06/2023,09:16:58,1,3,Eindhoven,3.15,Tea,Green tea
572,06/08/2023,09:56:35,4,3,Eindhoven,4.5,Chocolate,Hot chocolate
573,06/10/2023,17:05:18,3,2,Utrecht,3.75,Bakery,Sandwich
574,06/10/2023,06:33:18,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
575,06/11/2023,12:04:12,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
576,06/09/2023,09:07:09,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
577,06/08/2023,10:48:22,1,2,Utrecht,2.0,Coffee,Black coffee
578,06/07/2023,07:57:56,1,3,Eindhoven,3.0,Bakery,Scone
579,06/10/2023,14:43:08,1,1,Alkmaar,3.0,Bakery,Scone
580,06/11/2023,16:25:39,6,3,Eindhoven,3.5,Tea,Herbal tea
581,06/06/2023,07:07:03,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
582,06/10/2023,08:25:25,4,3,Eindhoven,3.5,Tea,Herbal tea
583,06/11/2023,08:41:38,2,1,Alkmaar,3.5,Bakery,Pie
584,06/09/2023,12:02:12,4,1,Alkmaar,4.25,Coffee,Syrup coffee
585,06/09/2023,08:26:17,3,2,Utrecht,4.5,Chocolate,Hot chocolate
586,06/05/2023,08:41:14,1,3,Eindhoven,3.5,Coffee,Milk coffee
587,06/10/2023,08:48:53,1,3,Eindhoven,3.15,Tea,Green tea
588,06/10/2023,16:36:17,3,2,Utrecht,3.0,Bakery,Scone
589,06/07/2023,19:48:01,2,1,Alkmaar,3.5,Bakery,Pie
590,06/09/2023,18:57:59,2,2,Utrecht,6.3,Coffee,Organic blended coffee
591,06/08/2023,18:59:40,6,1,Alkmaar,3.25,Tea,Chai tea
592,06/11/2023,14:53:23,2,3,Eindhoven,3.5,Tea,Herbal tea
593,06/10/2023,09:44:24,1,2,Utrecht,3.75,Bakery,Sandwich
594,06/10/2023,11:25:50,1,2,Utrecht,4.25,Coffee,Syrup coffee
595,06/10/2023,09:10:26,,2,Utrecht,4.25,Coffee,Syrup coffee
596,06/11/2023,17:32:48,2,1,Alkmaar,2.0,Coffee,Black coffee
597,06/07/2023,07:13:57,3,2,Utrecht,4.25,Coffee,Syrup coffee
598,06/07/2023,12:43:36,1,1,Alkmaar,3.5,Bakery,Pie
599,06/08/2023,17:19:47,1,2,Utrecht,2.0,Coffee,Black coffee
600,06/08/2023,11:12:49,3,2,Utrecht,3.5,Tea,Herbal tea
601,06/09/2023,09:19:44,1,3,Eindhoven,3.5,Bakery,Pie
602,06/11/2023,08:06:10,4,2,Utrecht,3.5,Bakery,Pie
603,06/09/2023,08:50:54,2,,Utrecht,4.5,Chocolate,Hot chocolate
604,06/08/2023,08:21:32,2,3,Eindhoven,3.5,Tea,Herbal tea
605,06/08/2023,17:12:21,3,2,Utrecht,4.5,Chocolate,Hot chocolate
606,06/06/2023,17:16:43,3,2,Utrecht,6.3,Coffee,Organic blended coffee
607,06/08/2023,13:39:02,2,2,Utrecht,3.0,Bakery,Scone
608,06/11/2023,14:25:57,2,2,Utrecht,3.75,Bakery,Sandwich
609,06/10/2023,10:14:29,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
610,06/09/2023,11:00:52,2,2,Utrecht,3.75,Bakery,Sandwich
611,06/09/2023,16:47:08,1,2,Utrecht,4.5,Chocolate,Hot chocolate
612,06/05/2023,10:23:26,6,1,Alkmaar,2.0,Coffee,Black coffee
613,06/05/2023,10:44:09,,2,Utrecht,3.25,Tea,Chai tea
614,06/08/2023,11:38:56,1,3,Eindhoven,3.0,Tea,Black tea
615,06/10/2023,18:54:32,5,1,Alkmaar,4.5,Chocolate,Hot chocolate
616,06/10/2023,08:21:32,2,2,Utrecht,4.25,Coffee,Syrup coffee
617,06/08/2023,16:42:45,3,2,Utrecht,4.5,Chocolate,Hot chocolate
618,06/11/2023,11:50:52,2,1,Alkmaar,3.0,Bakery,Scone
619,06/06/2023,06:19:02,2,2,Utrecht,4.5,Chocolate,Hot chocolate
620,06/08/2023,08:26:36,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
621,06/11/2023,16:13:48,1,2,Utrecht,4.5,Chocolate,Hot chocolate
622,06/11/2023,06:16:05,1,3,Eindhoven,3.5,Tea,Herbal tea
623,06/07/2023,09:27:51,1,1,Alkmaar,2.0,Coffee,Black coffee
624,06/10/2023,17:47:57,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
625,06/10/2023,07:41:00,1,1,Alkmaar,3.0,Tea,Black tea
626,06/07/2023,16:19:08,2,1,Alkmaar,3.75,Bakery,Sandwich
627,06/09/2023,08:47:46,1,2,Utrecht,2.0,Coffee,Black coffee
628,06/09/2023,19:33:43,2,2,Utrecht,3.5,Coffee,Milk coffee
629,06/06/2023,12:19:10,2,1,Alkmaar,3.0,Bakery,Scone
630,06/09/2023,14:59:05,3,3,Eindhoven,3.15,Tea,Green tea
631,06/07/2023,08:30:43,1,2,Utrecht,3.5,Bakery,Pie
632,06/06/2023,08:59:30,3,2,Utrecht,6.3,Coffee,Organic blended coffee
633,06/08/2023,07:46:33,4,3,Eindhoven,3.5,Coffee,Milk coffee
634,06/11/2023,10:54:29,1,2,Utrecht,3.25,Tea,Chai tea
635,06/07/2023,15:28:20,1,3,Eindhoven,3.5,Tea,Herbal tea
636,06/06/2023,19:25:53,1,2,Utrecht,3.5,Bakery,Pie
637,06/05/2023,17:33:58,1,2,Utrecht,6.3,Coffee,Organic blended coffee
638,06/09/2023,13:01:16,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
639,06/09/2023,08:48:39,,2,Utrecht,3.5,Bakery,Pie
640,06/08/2023,09:23:02,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
641,06/10/2023,16:28:29,4,1,Alkmaar,6.3,Coffee,Organic blended coffee
642,06/09/2023,12:39:23,2,2,Utrecht,6.3,Coffee,Organic blended coffee
643,06/05/2023,07:46:03,3,3,Eindhoven,3.15,Tea,Green tea
644,06/10/2023,17:18:10,4,2,Utrecht,3.75,Bakery,Sandwich
645,06/10/2023,12:08:36,2,,Utrecht,3.0,Tea,Black tea
646,06/06/2023,13:48:22,1,1,Alkmaar,3.5,Tea,Herbal tea
647,06/07/2023,11:59:00,3,2,Utrecht,3.15,Tea,Green tea
648,06/09/2023,19:32:56,3,2,Utrecht,3.75,Bakery,Sandwich
649,06/09/2023,11:47:05,2,3,Eindhoven,3.25,Tea,Chai tea
650,06/10/2023,18:47:48,2,2,Utrecht,4.5,Chocolate,Hot chocolate
651,06/08/2023,19:16:56,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
652,06/07/2023,18:04:06,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
653,06/06/2023,13:46:01,1,1,Alkmaar,4.25,Coffee,Syrup coffee
654,06/05/2023,15:50:49,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
655,06/10/2023,17:39:28,4,2,Utrecht,4.25,Coffee,Syrup coffee
656,06/09/2023,14:36:28,2,1,Alkmaar,3.15,Tea,Green tea
657,06/09/2023,17:27:44,1,2,Utrecht,4.5,Chocolate,Hot chocolate
658,06/09/2023,15:41:01,2,3,Eindhoven,3.5,Tea,Herbal tea
659,06/09/2023,08:01:27,3,2,Utrecht,4.5,Chocolate,Hot chocolate
660,06/10/2023,19:40:49,1,2,Utrecht,3.0,Tea,Black tea
661,06/08/2023,19:06:46,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
662,06/09/2023,11:27:20,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
663,06/11/2023,11:54:30,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
664,06/10/2023,09:03:31,1,2,Utrecht,3.15,Tea,Green tea
665,06/11/2023,16:53:22,1,2,Utrecht,4.5,Chocolate,Hot chocolate
666,06/10/2023,09:05:14,1,1,Alkmaar,3.5,Bakery,Pie
667,06/07/2023,12:35:39,2,2,Utrecht,4.5,Chocolate,Hot chocolate
668,06/10/2023,10:36:41,2,1,Alkmaar,3.15,Tea,Green tea
669,06/07/2023,13:28:49,2,1,Alkmaar,3.0,Tea,Black tea
670,06/06/2023,17:45:27,1,2,Utrecht,4.5,Chocolate,Hot chocolate
671,06/08/2023,08:16:21,2,2,Utrecht,3.75,Bakery,Sandwich
672,06/11/2023,19:43:30,2,1,Alkmaar,3.5,Bakery,Pie
673,06/11/2023,08:35:31,2,2,Utrecht,3.75,Bakery,Sandwich
674,06/06/2023,14:00:55,1,3,Eindhoven,3.25,Tea,Chai tea
675,06/08/2023,10:09:57,2,2,Utrecht,4.5,Chocolate,Hot chocolate
676,06/08/2023,09:00:11,3,3,Eindhoven,3.0,Tea,Black tea
677,06/08/2023,13:20:50,1,2,Utrecht,3.5,Bakery,Pie
678,06/09/2023,14:03:58,3,1,Alkmaar,3.5,Coffee,Milk coffee
679,06/06/2023,07:02:36,1,2,Utrecht,3.5,Coffee,Milk coffee
680,06/10/2023,11:23:49,2,1,Alkmaar,3.0,Bakery,Scone
